data_name,lambda_fuse,result_path,iae_mean,ise_mean,iae_sum,ise_sum,iae_x1,iae_x2,iae_x3,ise_x1,ise_x2,ise_x3
extended_aft_step_seed_121,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_121/lambda_18.982350911593695/result.json,0.6723121766671717,0.11086128380590983,2.016936530001515,0.3325838514177295,0.9664469606269821,0.4319992949541178,0.6184902744204153,0.22098662975770456,0.04123301808159899,0.070364203578426
extended_aft_step_seed_122,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_122/lambda_18.982350911593695/result.json,0.5301673525328151,0.07121797987812793,1.5905020575984454,0.2136539396343838,0.7223127473137321,0.21689292142873473,0.6512963888559785,0.10615729294551059,0.01441668304674306,0.09307996364213017
extended_aft_step_seed_123,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_123/lambda_18.982350911593695/result.json,0.31578580378594356,0.02154375441750749,0.9473574113578307,0.06463126325252247,0.1876810466196885,0.3415357936725102,0.4181405710656319,0.008866799248396904,0.02256693626868565,0.033197527735439915
extended_aft_step_seed_124,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_124/lambda_18.982350911593695/result.json,0.6244954808314865,0.09294185230988887,1.8734864424944595,0.2788255569296666,0.6578278396266535,0.6207736366764908,0.5948849661913153,0.08909091994990695,0.09996152215986906,0.08977311481989056
extended_aft_step_seed_125,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_125/lambda_18.982350911593695/result.json,0.31088949416626044,0.0210738565035873,0.9326684824987813,0.0632215695107619,0.22589129134866534,0.43501106630325204,0.2717661248468639,0.009822007228555226,0.03708914821454479,0.016310414067661885
extended_aft_step_seed_126,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_126/lambda_18.982350911593695/result.json,0.32966943117531483,0.02627274711291763,0.9890082935259445,0.07881824133875288,0.28516877693641385,0.1362844441021812,0.5675550724873495,0.014495590006898798,0.007220172431672146,0.05710247890018194
extended_aft_step_seed_127,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_127/lambda_18.982350911593695/result.json,1.3489961809483197,0.5307699431410776,4.046988542844959,1.5923098294232327,2.1151768623305816,0.8335556759732533,1.0982560045411245,1.1316832100867409,0.18202511784153674,0.2786015014949552
extended_aft_step_seed_128,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_128/lambda_18.982350911593695/result.json,1.3293278284577792,0.5154034469192924,3.987983485373338,1.546210340757877,2.06895443052274,0.4866584035767765,1.4323706512738212,1.1027049383192487,0.058085699943707214,0.3854197024949213
extended_aft_step_seed_129,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_129/lambda_18.982350911593695/result.json,0.5866296354186906,0.07829974947066236,1.7598889062560719,0.2348992484119871,0.49653129154528336,0.6056877971586053,0.6576698175521831,0.05672942830227945,0.07448968038683376,0.10368013972287388
extended_aft_step_seed_130,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_130/lambda_18.982350911593695/result.json,0.48290172287700067,0.053326313755231364,1.448705168631002,0.1599789412656941,0.2821025974489414,0.4953877812972084,0.6712147898848523,0.021354554053573303,0.047866704052389,0.09075768315973179
extended_aft_step_seed_131,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_131/lambda_18.982350911593695/result.json,0.3368416815284956,0.034238252986938576,1.0105250445854868,0.10271475896081572,0.3423762185309514,0.22363402853196984,0.4445147975225655,0.03284496889948477,0.01931454975473485,0.050555240306596104
extended_aft_step_seed_132,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_132/lambda_18.982350911593695/result.json,0.5582548984085162,0.07588941143587001,1.6747646952255484,0.22766823430761005,0.5888163922761782,0.4919507194560335,0.5939975834933366,0.07458361132904306,0.0931654712868143,0.05991915169175269
extended_aft_step_seed_133,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_133/lambda_18.982350911593695/result.json,0.4881868185576747,0.11417030377339832,1.464560455673024,0.34251091132019496,0.7402947290961474,0.36763505237544214,0.3566306742014345,0.2582228455112934,0.05509401296697257,0.029194052841929018
extended_aft_step_seed_134,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_134/lambda_18.982350911593695/result.json,0.5416876498343193,0.09364354263428341,1.6250629495029578,0.2809306279028502,0.350135334195637,0.246447140651474,1.0284804746558467,0.03161717159993627,0.020652460058754436,0.22866099624415953
extended_aft_step_seed_135,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_135/lambda_18.982350911593695/result.json,0.6410162471155267,0.1146290338159519,1.9230487413465802,0.34388710144785567,0.5627638449455423,0.7955158060336562,0.5647690903673817,0.07735209776975725,0.20215257989960259,0.06438242377849583
extended_aft_step_seed_136,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_136/lambda_18.982350911593695/result.json,0.4526138650730885,0.07354292930234076,1.3578415952192655,0.22062878790702228,0.316707891846409,0.6213047505064575,0.4198289528663991,0.01911575622639105,0.16568865083832446,0.03582438084230676
extended_aft_step_seed_137,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_137/lambda_18.982350911593695/result.json,0.6538248491630877,0.09702829775575726,1.9614745474892632,0.29108489326727177,0.7847315782707867,0.5559266671837292,0.6208163020347475,0.14912436326485398,0.06059871827823285,0.08136181172418494
extended_aft_step_seed_138,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_138/lambda_18.982350911593695/result.json,1.918094995736989,1.1848412657286016,5.754284987210967,3.554523797185805,3.197215558320539,1.1925902612778623,1.3644791676125654,2.7049276982179054,0.40655586280390443,0.44304023616399524
extended_aft_step_seed_139,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_139/lambda_18.982350911593695/result.json,0.7301200612335323,0.11358626314042368,2.190360183700597,0.340758789421271,0.693227664532516,0.7758083789424634,0.7213241402256179,0.09885515195401014,0.13724344925456836,0.10466018821269255
extended_aft_step_seed_140,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_140/lambda_18.982350911593695/result.json,0.3611402179335083,0.030459969429138718,1.0834206538005249,0.09137990828741616,0.299634316285037,0.5166836294329523,0.2671027080825356,0.015634705250685107,0.05800196817048295,0.0177432348662481
extended_aft_step_seed_141,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_141/lambda_18.982350911593695/result.json,0.6014420836921847,0.0907505134878069,1.8043262510765539,0.2722515404634207,0.7213836122053361,0.2731547561755191,0.8097878826956986,0.11576397363531798,0.029643640505487383,0.12684392632261535
extended_aft_step_seed_42,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_42/lambda_18.982350911593695/result.json,0.62695723326903,0.07601031264099285,1.88087169980709,0.22803093792297857,0.7307607079006593,0.565524490925266,0.5845865009811648,0.09972396635997187,0.06178468074858059,0.06652229081442612
extended_aft_step_seed_43,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_43/lambda_18.982350911593695/result.json,0.42156591103718477,0.04090204182266615,1.2646977331115543,0.12270612546799846,0.2856924936440559,0.5263995192048271,0.4526057202626714,0.015850332288459532,0.06103292189980007,0.04582287127973886
extended_aft_step_seed_44,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_44/lambda_18.982350911593695/result.json,0.6199274811650354,0.07879464224945344,1.859782443495106,0.2363839267483603,0.6557555989985921,0.5957945086874311,0.6082323358090828,0.08868597235114284,0.08082775460958347,0.066870199787634
extended_aft_step_seed_45,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_45/lambda_18.982350911593695/result.json,0.23694025423513523,0.014784319765051518,0.7108207627054057,0.04435295929515455,0.20599169855971922,0.3119785116661137,0.1928505524795729,0.015572006495558106,0.0194855741574796,0.009295378642116844
extended_aft_step_seed_46,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_46/lambda_18.982350911593695/result.json,0.8402949512185037,0.2882476882823671,2.5208848536555113,0.8647430648471013,1.454455952731129,0.42527699092659044,0.6411519099977918,0.6896722319971678,0.04069472682217194,0.13437610602776162
extended_aft_step_seed_47,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_47/lambda_18.982350911593695/result.json,0.4169969898622887,0.044273534111559716,1.2509909695868662,0.13282060233467916,0.41907378544422824,0.5500247488161767,0.28189243532646113,0.038058150042935876,0.0722156071256922,0.022546845166051075
extended_aft_step_seed_48,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_48/lambda_18.982350911593695/result.json,0.5515375652830677,0.06582660342809232,1.6546126958492033,0.19747981028427697,0.6196528292788619,0.5083960880062595,0.5265637785640819,0.08456150434177112,0.058788777287124255,0.05412952865538158
extended_aft_step_seed_49,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_49/lambda_18.982350911593695/result.json,0.5080416118987706,0.05743483266484142,1.5241248356963117,0.17230449799452427,0.5906382273020021,0.3859939460257965,0.5474926623685131,0.07697705186889227,0.0408245478020846,0.054502898323547405
extended_aft_step_seed_50,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_50/lambda_18.982350911593695/result.json,1.3034363182143993,0.5371845993147378,3.910308954643198,1.6115537979442134,2.190958647768213,0.5003788501257995,1.2189714567491856,1.2304505356150293,0.0466580021289652,0.33444526020021903
extended_aft_step_seed_51,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_51/lambda_18.982350911593695/result.json,0.31050633082379714,0.029061055037227817,0.9315189924713914,0.08718316511168345,0.2917645791180623,0.2355995966469256,0.4041548167064035,0.03448401672651407,0.018450128210448263,0.034249020174721125
extended_aft_step_seed_52,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_52/lambda_18.982350911593695/result.json,0.3518225958191203,0.026046014191954164,1.0554677874573608,0.07813804257586249,0.2947957019590133,0.4187844062028458,0.3418876792955018,0.021310102809228963,0.032330337957679284,0.024497601808954245
extended_aft_step_seed_53,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_53/lambda_18.982350911593695/result.json,0.36283949499575296,0.035356231322154444,1.088518484987259,0.10606869396646333,0.26554671390829354,0.29718521171942525,0.52578655935954,0.013130350919185001,0.028465912071675162,0.06447243097560316
extended_aft_step_seed_54,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_54/lambda_18.982350911593695/result.json,0.31922691695327726,0.026725852447060338,0.9576807508598317,0.08017755734118101,0.25349250541277585,0.43930283991624997,0.26488540553080586,0.014069636659662123,0.04938395272180915,0.016723967959709728
extended_aft_step_seed_55,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_55/lambda_18.982350911593695/result.json,0.3980543837629966,0.04280608841492995,1.1941631512889899,0.12841826524478986,0.6029874995134874,0.36670559403805963,0.22447005773744289,0.08977338927570032,0.02663397077541673,0.012010905193672811
extended_aft_step_seed_56,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_56/lambda_18.982350911593695/result.json,0.6457093816001511,0.08337228171410016,1.9371281448004534,0.2501168451423005,0.6411272887051274,0.5851414423219373,0.7108594137733887,0.07772469835724295,0.0869938152545145,0.08539833153054303
