data_name,lambda_fuse,lambda_fuse_effective,n_samples,n_features,objective_last,neg_loglik_last,primal_residual_last,dual_residual_last,c_td,n_params,result_path,bic,rho,max_admm_iter,clip_eta
extended_aft_step_seed_52,1.9392274474868578,1939.2274474868577,1000,3,2681.796553657571,1020.5325138174442,0.27145863429606354,0.0,0.8299881264130382,0,outputs/lambda_experiments/extended_aft_step_seed_52/lambda_1.9392274474868578/result.json,2041.0650276348883,1.0,1000,20
extended_aft_step_seed_129,1.9392274474868578,1939.2274474868577,1000,3,2685.1448286113978,982.058708409135,0.30686762713754273,0.0,0.8367044414383035,0,outputs/lambda_experiments/extended_aft_step_seed_129/lambda_1.9392274474868578/result.json,1964.11741681827,1.0,1000,20
extended_aft_step_seed_85,1.9392274474868578,1939.2274474868577,1000,3,2697.3836786248326,1006.9187925175712,0.27471397805197056,0.0,0.8294707277112358,0,outputs/lambda_experiments/extended_aft_step_seed_85/lambda_1.9392274474868578/result.json,2013.8375850351424,1.0,1000,20
extended_aft_step_seed_116,1.9392274474868578,1939.2274474868577,1000,3,2699.5398245906,1058.1087268080864,0.31318551751013746,0.0,0.8206005599370528,0,outputs/lambda_experiments/extended_aft_step_seed_116/lambda_1.9392274474868578/result.json,2116.217453616173,1.0,1000,20
extended_aft_step_seed_103,1.9392274474868578,1939.2274474868577,1000,3,2708.3836652383357,1041.5487725145676,0.29106900205790204,0.0,0.8182466086252278,0,outputs/lambda_experiments/extended_aft_step_seed_103/lambda_1.9392274474868578/result.json,2083.0975450291353,1.0,1000,20
extended_aft_step_seed_81,1.9392274474868578,1939.2274474868577,1000,3,2711.8642718377114,984.2181640234655,0.29108032759568,0.0,0.8367349850109946,0,outputs/lambda_experiments/extended_aft_step_seed_81/lambda_1.9392274474868578/result.json,1968.436328046931,1.0,1000,20
extended_aft_step_seed_57,1.9392274474868578,1939.2274474868577,1000,3,2718.3965578143075,1075.2416569350326,0.29799021597888076,0.0,0.8145511763824367,0,outputs/lambda_experiments/extended_aft_step_seed_57/lambda_1.9392274474868578/result.json,2150.483313870065,1.0,1000,20
extended_aft_step_seed_88,1.9392274474868578,1939.2274474868577,1000,3,2721.545719607847,1039.631475797942,0.33012784460036415,0.0,0.8137614065107076,0,outputs/lambda_experiments/extended_aft_step_seed_88/lambda_1.9392274474868578/result.json,2079.262951595884,1.0,1000,20
extended_aft_step_seed_79,1.0,1000.0,1000,3,2727.219472843505,1088.1004632642966,0.598883058690665,0.0,0.8318625754407666,0,outputs/lambda_experiments/extended_aft_step_seed_79/lambda_1.0/result.json,2176.2009265285933,1.0,1000,20
extended_aft_step_seed_42,1.9392274474868578,1939.2274474868577,1000,3,2730.2998567224504,1026.3452214296894,0.29436672787111173,0.0,0.8312939902544667,0,outputs/lambda_experiments/extended_aft_step_seed_42/lambda_1.9392274474868578/result.json,2052.690442859379,1.0,1000,20
extended_aft_step_seed_45,1.9392274474868578,1939.2274474868577,1000,3,2743.155105281633,1044.4029227481294,0.31435248460401916,0.0,0.813289801955255,0,outputs/lambda_experiments/extended_aft_step_seed_45/lambda_1.9392274474868578/result.json,2088.805845496259,1.0,1000,20
extended_aft_step_seed_62,1.9392274474868578,1939.2274474868577,1000,3,2757.9147275694545,1053.6790482288511,0.26799066474611716,0.0,0.8240313512502693,0,outputs/lambda_experiments/extended_aft_step_seed_62/lambda_1.9392274474868578/result.json,2107.3580964577022,1.0,1000,20
extended_aft_step_seed_58,1.9392274474868578,1939.2274474868577,1000,3,2771.035206436835,1095.5670977067407,0.3072901899810075,0.0,0.8104885535857852,0,outputs/lambda_experiments/extended_aft_step_seed_58/lambda_1.9392274474868578/result.json,2191.1341954134814,1.0,1000,20
extended_aft_step_seed_90,1.9392274474868578,1939.2274474868577,1000,3,2785.70638510883,1077.0777628658318,0.3079093312763638,0.0,0.8211442058481813,0,outputs/lambda_experiments/extended_aft_step_seed_90/lambda_1.9392274474868578/result.json,2154.1555257316636,1.0,1000,20
extended_aft_step_seed_54,1.9392274474868578,1939.2274474868577,1000,3,2789.1703144462163,1040.7000262268546,0.2883585961150058,0.0,0.8373982412162879,0,outputs/lambda_experiments/extended_aft_step_seed_54/lambda_1.9392274474868578/result.json,2081.400052453709,1.0,1000,20
extended_aft_step_seed_59,1.9392274474868578,1939.2274474868577,1000,3,2825.051857944575,1091.9748623537885,0.27919663239727777,0.0,0.8145563532615533,0,outputs/lambda_experiments/extended_aft_step_seed_59/lambda_1.9392274474868578/result.json,2183.949724707577,1.0,1000,20
extended_aft_step_seed_131,1.0,1000.0,1000,3,2830.7033891612064,1142.1307598397661,0.6497235300858378,0.0,0.8217879355320113,0,outputs/lambda_experiments/extended_aft_step_seed_131/lambda_1.0/result.json,2284.2615196795323,1.0,1000,20
extended_aft_step_seed_64,1.9392274474868578,1939.2274474868577,1000,3,2838.792955763918,1068.0565799813778,0.2982120055664767,0.0,0.8252503476060479,0,outputs/lambda_experiments/extended_aft_step_seed_64/lambda_1.9392274474868578/result.json,2136.1131599627556,1.0,1000,20
extended_aft_step_seed_50,1.9392274474868578,1939.2274474868577,1000,3,2850.739305217113,1056.2024104807851,0.30233230513677334,0.0,0.8338516531889918,0,outputs/lambda_experiments/extended_aft_step_seed_50/lambda_1.9392274474868578/result.json,2112.4048209615703,1.0,1000,20
extended_aft_step_seed_72,1.0,1000.0,1000,3,2879.5580796823524,1046.2356315013992,0.6636373602146541,0.0,0.8272869183866445,0,outputs/lambda_experiments/extended_aft_step_seed_72/lambda_1.0/result.json,2092.4712630027984,1.0,1000,20
extended_aft_step_seed_84,1.9392274474868578,1939.2274474868577,1000,3,2917.1340458889376,1006.0651580594086,0.35459840579171414,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_84/lambda_1.9392274474868578/result.json,2012.1303161188173,1.0,1000,20
extended_aft_step_seed_101,1.9392274474868578,1939.2274474868577,1000,3,2931.610252974966,1038.5735896846368,0.3394104382695761,0.0,0.8266065798716042,0,outputs/lambda_experiments/extended_aft_step_seed_101/lambda_1.9392274474868578/result.json,2077.1471793692735,1.0,1000,20
extended_aft_step_seed_139,1.9392274474868578,1939.2274474868577,1000,3,2964.834829822251,1043.195843745314,0.36085338842505277,0.0,0.8314363912823112,0,outputs/lambda_experiments/extended_aft_step_seed_139/lambda_1.9392274474868578/result.json,2086.391687490628,1.0,1000,20
extended_aft_step_seed_82,1.9392274474868578,1939.2274474868577,1000,3,2969.5756396155202,1065.7747123236363,0.36795483089307013,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_82/lambda_1.9392274474868578/result.json,2131.5494246472726,1.0,1000,20
extended_aft_step_seed_91,1.0,1000.0,1000,3,2976.8957315028883,1359.913399539124,0.5393246917894872,0.0,0.7575899301696054,0,outputs/lambda_experiments/extended_aft_step_seed_91/lambda_1.0/result.json,2719.826799078248,1.0,1000,20
extended_aft_step_seed_47,1.9392274474868578,1939.2274474868577,1000,3,3022.0679347337027,994.5934989965444,0.38117993845040027,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_47/lambda_1.9392274474868578/result.json,1989.1869979930889,1.0,1000,20
extended_aft_step_seed_99,1.0,1000.0,1000,3,3022.722157964563,1054.535144008551,0.7167227314234487,0.0,0.8206583358855731,0,outputs/lambda_experiments/extended_aft_step_seed_99/lambda_1.0/result.json,2109.070288017102,1.0,1000,20
extended_aft_step_seed_126,1.9392274474868578,1939.2274474868577,1000,3,3143.0267989048057,1041.414216020415,0.3702058600956133,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_126/lambda_1.9392274474868578/result.json,2082.82843204083,1.0,1000,20
extended_aft_step_seed_69,1.0,1000.0,1000,3,3193.980677348566,1101.2365308311248,0.7583841449773201,0.0,0.8252038256025814,0,outputs/lambda_experiments/extended_aft_step_seed_69/lambda_1.0/result.json,2202.4730616622496,1.0,1000,20
extended_aft_step_seed_68,1.0,1000.0,1000,3,3224.852402655824,1119.082786163763,0.8785519858173128,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_68/lambda_1.0/result.json,2238.165572327526,1.0,1000,20
extended_aft_step_seed_77,1.9392274474868578,1939.2274474868577,1000,3,3284.658917040909,983.3951217637184,0.42221758932469167,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_77/lambda_1.9392274474868578/result.json,1966.7902435274368,1.0,1000,20
extended_aft_step_seed_113,3.760603093086394,3760.603093086394,1000,3,3433.2830058054233,1037.4160879892272,0.2103735971162928,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_113/lambda_3.760603093086394/result.json,2074.8321759784544,1.0,1000,20
extended_aft_step_seed_83,3.760603093086394,3760.603093086394,1000,3,3489.1927603162467,1029.263859103938,0.21818266771336176,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_83/lambda_3.760603093086394/result.json,2058.527718207876,1.0,1000,20
extended_aft_step_seed_124,3.760603093086394,3760.603093086394,1000,3,3503.1654564323344,1076.820384606776,0.21013864102603388,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_124/lambda_3.760603093086394/result.json,2153.640769213552,1.0,1000,20
extended_aft_step_seed_67,1.9392274474868578,1939.2274474868577,1000,3,3524.833987879526,1088.760834410811,0.42683129322660696,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_67/lambda_1.9392274474868578/result.json,2177.521668821622,1.0,1000,20
extended_aft_step_seed_46,3.760603093086394,3760.603093086394,1000,3,3570.0486792234815,1046.1049790747477,0.22306165143064355,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_46/lambda_3.760603093086394/result.json,2092.2099581494954,1.0,1000,20
extended_aft_step_seed_106,1.0,1000.0,1000,3,3577.410164280861,1294.743786655277,0.792859374316124,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_106/lambda_1.0/result.json,2589.487573310554,1.0,1000,20
extended_aft_step_seed_108,3.760603093086394,3760.603093086394,1000,3,3590.5048028332076,1060.0012096791372,0.23140793818410837,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_108/lambda_3.760603093086394/result.json,2120.0024193582744,1.0,1000,20
extended_aft_step_seed_141,3.760603093086394,3760.603093086394,1000,3,3613.177020422937,1073.11777936439,0.24876514897576532,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_141/lambda_3.760603093086394/result.json,2146.23555872878,1.0,1000,20
extended_aft_step_seed_49,3.760603093086394,3760.603093086394,1000,3,3641.173506072787,1068.9083785048217,0.23532541042302155,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_49/lambda_3.760603093086394/result.json,2137.8167570096434,1.0,1000,20
extended_aft_step_seed_74,3.760603093086394,3760.603093086394,1000,3,3644.3880279184023,971.2941147214786,0.2525333758281868,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_74/lambda_3.760603093086394/result.json,1942.5882294429573,1.0,1000,20
extended_aft_step_seed_135,3.760603093086394,3760.603093086394,1000,3,3667.145379525188,1046.5027649710996,0.22725778552166254,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_135/lambda_3.760603093086394/result.json,2093.0055299421992,1.0,1000,20
extended_aft_step_seed_119,3.760603093086394,3760.603093086394,1000,3,3676.214575093927,1040.5947457197155,0.2319467650572205,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_119/lambda_3.760603093086394/result.json,2081.189491439431,1.0,1000,20
extended_aft_step_seed_86,3.760603093086394,3760.603093086394,1000,3,3678.172322763373,1072.9808076724491,0.2432339810138204,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_86/lambda_3.760603093086394/result.json,2145.9616153448983,1.0,1000,20
extended_aft_step_seed_94,1.0,1000.0,1000,3,3678.202852679351,1050.4607282611746,0.9360919951688373,0.0,0.8152297947808462,0,outputs/lambda_experiments/extended_aft_step_seed_94/lambda_1.0/result.json,2100.921456522349,1.0,1000,20
extended_aft_step_seed_96,3.760603093086394,3760.603093086394,1000,3,3680.985818089195,1135.1044955765287,0.2125295687111139,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_96/lambda_3.760603093086394/result.json,2270.2089911530575,1.0,1000,20
extended_aft_step_seed_121,3.760603093086394,3760.603093086394,1000,3,3690.4720181484554,1063.463398616963,0.22838962590870876,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_121/lambda_3.760603093086394/result.json,2126.926797233926,1.0,1000,20
extended_aft_step_seed_140,3.760603093086394,3760.603093086394,1000,3,3703.308064422364,1087.72181682357,0.23506060493890663,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_140/lambda_3.760603093086394/result.json,2175.44363364714,1.0,1000,20
extended_aft_step_seed_89,3.760603093086394,3760.603093086394,1000,3,3714.507094067734,1038.9242829159025,0.22529879056596552,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_89/lambda_3.760603093086394/result.json,2077.848565831805,1.0,1000,20
extended_aft_step_seed_80,3.760603093086394,3760.603093086394,1000,3,3723.7779706346964,1040.9882956285244,0.23249606932053085,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_80/lambda_3.760603093086394/result.json,2081.9765912570488,1.0,1000,20
extended_aft_step_seed_53,3.760603093086394,3760.603093086394,1000,3,3742.4708976640877,1080.6434336787431,0.2502772229690125,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_53/lambda_3.760603093086394/result.json,2161.2868673574862,1.0,1000,20
extended_aft_step_seed_48,3.760603093086394,3760.603093086394,1000,3,3761.7515227605827,1054.245297057376,0.23773702284502057,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_48/lambda_3.760603093086394/result.json,2108.490594114752,1.0,1000,20
extended_aft_step_seed_117,3.760603093086394,3760.603093086394,1000,3,3788.432381134523,1055.0495283638236,0.23559973433898684,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_117/lambda_3.760603093086394/result.json,2110.099056727647,1.0,1000,20
extended_aft_step_seed_137,3.760603093086394,3760.603093086394,1000,3,3793.431315091436,1036.4219830098812,0.24895998029571437,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_137/lambda_3.760603093086394/result.json,2072.8439660197623,1.0,1000,20
extended_aft_step_seed_132,3.760603093086394,3760.603093086394,1000,3,3808.6066256386116,1040.3017328459814,0.24561618766623727,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_132/lambda_3.760603093086394/result.json,2080.603465691963,1.0,1000,20
extended_aft_step_seed_60,3.760603093086394,3760.603093086394,1000,3,3813.3370777133764,1076.1371219163962,0.25364629303243863,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_60/lambda_3.760603093086394/result.json,2152.2742438327923,1.0,1000,20
extended_aft_step_seed_133,3.760603093086394,3760.603093086394,1000,3,3825.088113611895,1046.6313863220053,0.26034376618588917,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_133/lambda_3.760603093086394/result.json,2093.2627726440105,1.0,1000,20
extended_aft_step_seed_112,3.760603093086394,3760.603093086394,1000,3,3830.048467170328,1045.8211443460573,0.2546373618270116,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_112/lambda_3.760603093086394/result.json,2091.6422886921146,1.0,1000,20
extended_aft_step_seed_111,3.760603093086394,3760.603093086394,1000,3,3835.774380874534,1027.0530979758778,0.26873129819864916,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_111/lambda_3.760603093086394/result.json,2054.1061959517556,1.0,1000,20
extended_aft_step_seed_105,3.760603093086394,3760.603093086394,1000,3,3869.347746527279,1048.1625914438987,0.25187091168428755,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_105/lambda_3.760603093086394/result.json,2096.3251828877974,1.0,1000,20
extended_aft_step_seed_55,3.760603093086394,3760.603093086394,1000,3,3869.678045182025,1041.0607957911168,0.2471670311672639,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_55/lambda_3.760603093086394/result.json,2082.1215915822336,1.0,1000,20
extended_aft_step_seed_123,3.760603093086394,3760.603093086394,1000,3,3900.740016299709,1050.829088520967,0.23974965802921766,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_123/lambda_3.760603093086394/result.json,2101.658177041934,1.0,1000,20
extended_aft_step_seed_114,3.760603093086394,3760.603093086394,1000,3,3903.773280950121,1048.6487954879703,0.2473174282386359,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_114/lambda_3.760603093086394/result.json,2097.2975909759407,1.0,1000,20
extended_aft_step_seed_128,3.760603093086394,3760.603093086394,1000,3,3904.262055748217,1046.8699787306452,0.2482751907422549,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_128/lambda_3.760603093086394/result.json,2093.7399574612905,1.0,1000,20
extended_aft_step_seed_130,3.760603093086394,3760.603093086394,1000,3,3915.978760416061,1049.636606644477,0.25528426187403147,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_130/lambda_3.760603093086394/result.json,2099.273213288954,1.0,1000,20
extended_aft_step_seed_136,3.760603093086394,3760.603093086394,1000,3,3919.936800393919,1008.0827820611142,0.2530114038726585,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_136/lambda_3.760603093086394/result.json,2016.1655641222285,1.0,1000,20
extended_aft_step_seed_95,3.760603093086394,3760.603093086394,1000,3,3921.4047692897902,1004.1308637938362,0.2639293851192203,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_95/lambda_3.760603093086394/result.json,2008.2617275876723,1.0,1000,20
extended_aft_step_seed_122,3.760603093086394,3760.603093086394,1000,3,3944.229974030267,1076.3753579508405,0.2740536069816302,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_122/lambda_3.760603093086394/result.json,2152.750715901681,1.0,1000,20
extended_aft_step_seed_125,3.760603093086394,3760.603093086394,1000,3,3947.8433090034914,1068.9116364389647,0.24597351024384484,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_125/lambda_3.760603093086394/result.json,2137.8232728779294,1.0,1000,20
extended_aft_step_seed_61,1.9392274474868578,1939.2274474868577,1000,3,3961.748582416223,994.4024180328031,0.597454880814995,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_61/lambda_1.9392274474868578/result.json,1988.8048360656062,1.0,1000,20
extended_aft_step_seed_56,3.760603093086394,3760.603093086394,1000,3,3963.7036847620966,990.0448212993599,0.2779109613095465,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_56/lambda_3.760603093086394/result.json,1980.0896425987198,1.0,1000,20
extended_aft_step_seed_110,1.9392274474868578,1939.2274474868577,1000,3,3969.3018446735987,1192.3839531659785,0.4489799149347624,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_110/lambda_1.9392274474868578/result.json,2384.767906331957,1.0,1000,20
extended_aft_step_seed_104,3.760603093086394,3760.603093086394,1000,3,3975.9792380755307,1074.3222745701157,0.24791417714668193,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_104/lambda_3.760603093086394/result.json,2148.6445491402314,1.0,1000,20
extended_aft_step_seed_78,1.9392274474868578,1939.2274474868577,1000,3,3982.6945547375135,1091.0783998529073,0.577405315623597,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_78/lambda_1.9392274474868578/result.json,2182.1567997058146,1.0,1000,20
extended_aft_step_seed_120,3.760603093086394,3760.603093086394,1000,3,3986.1551445971477,1028.8002238546233,0.2591063955378921,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_120/lambda_3.760603093086394/result.json,2057.6004477092465,1.0,1000,20
extended_aft_step_seed_107,3.760603093086394,3760.603093086394,1000,3,4004.883012631455,1079.189980615891,0.24455909516137098,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_107/lambda_3.760603093086394/result.json,2158.379961231782,1.0,1000,20
extended_aft_step_seed_65,3.760603093086394,3760.603093086394,1000,3,4011.5315465503118,1048.771895548173,0.30237626460473443,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_65/lambda_3.760603093086394/result.json,2097.543791096346,1.0,1000,20
extended_aft_step_seed_66,3.760603093086394,3760.603093086394,1000,3,4022.6115104676846,1066.870751791245,0.25774466657955986,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_66/lambda_3.760603093086394/result.json,2133.74150358249,1.0,1000,20
extended_aft_step_seed_109,3.760603093086394,3760.603093086394,1000,3,4024.5508685172917,1037.4416750087253,0.24401600280322405,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_109/lambda_3.760603093086394/result.json,2074.8833500174505,1.0,1000,20
extended_aft_step_seed_100,3.760603093086394,3760.603093086394,1000,3,4033.386958852267,969.7276048605972,0.2674886871707369,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_100/lambda_3.760603093086394/result.json,1939.4552097211945,1.0,1000,20
extended_aft_step_seed_51,3.760603093086394,3760.603093086394,1000,3,4061.622292291114,1047.0565602263725,0.24656509908279542,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_51/lambda_3.760603093086394/result.json,2094.113120452745,1.0,1000,20
extended_aft_step_seed_92,3.760603093086394,3760.603093086394,1000,3,4069.373293425687,1023.4075661267136,0.297919554512643,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_92/lambda_3.760603093086394/result.json,2046.8151322534272,1.0,1000,20
extended_aft_step_seed_97,3.760603093086394,3760.603093086394,1000,3,4094.1006035470214,1038.1498112172994,0.27053493002860135,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_97/lambda_3.760603093086394/result.json,2076.299622434599,1.0,1000,20
extended_aft_step_seed_73,3.760603093086394,3760.603093086394,1000,3,4094.783750186926,1060.8928305206405,0.2738730754713647,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_73/lambda_3.760603093086394/result.json,2121.785661041281,1.0,1000,20
extended_aft_step_seed_127,3.760603093086394,3760.603093086394,1000,3,4145.005388399611,1037.0343664515167,0.28127508539791085,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_127/lambda_3.760603093086394/result.json,2074.0687329030334,1.0,1000,20
extended_aft_step_seed_76,3.760603093086394,3760.603093086394,1000,3,4177.088948758699,1037.3894826206301,0.2890247323536347,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_76/lambda_3.760603093086394/result.json,2074.7789652412603,1.0,1000,20
extended_aft_step_seed_93,1.0,1000.0,1000,3,4232.319598764088,1181.8962045542664,0.9674757959594549,0.0,0.8210236955286861,0,outputs/lambda_experiments/extended_aft_step_seed_93/lambda_1.0/result.json,2363.792409108533,1.0,1000,20
extended_aft_step_seed_70,3.760603093086394,3760.603093086394,1000,3,4232.434354242921,1009.7225763644385,0.28644968723885633,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_70/lambda_3.760603093086394/result.json,2019.445152728877,1.0,1000,20
extended_aft_step_seed_116,3.760603093086394,3760.603093086394,1000,3,4241.216964786421,1058.1087268080864,0.31318551751013746,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_116/lambda_3.760603093086394/result.json,2116.217453616173,1.0,1000,20
extended_aft_step_seed_52,3.760603093086394,3760.603093086394,1000,3,4242.10133739832,1020.5325138174442,0.27145863429606354,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_52/lambda_3.760603093086394/result.json,2041.0650276348883,1.0,1000,20
extended_aft_step_seed_57,3.760603093086394,3760.603093086394,1000,3,4261.69274119267,1075.2416569350326,0.29799021597888076,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_57/lambda_3.760603093086394/result.json,2150.483313870065,1.0,1000,20
extended_aft_step_seed_79,1.9392274474868578,1939.2274474868577,1000,3,4266.725036337772,1088.1004632642966,0.598883058690665,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_79/lambda_1.9392274474868578/result.json,2176.2009265285933,1.0,1000,20
extended_aft_step_seed_103,3.760603093086394,3760.603093086394,1000,3,4273.920746913311,1041.5487725145676,0.29106900205790204,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_103/lambda_3.760603093086394/result.json,2083.0975450291353,1.0,1000,20
extended_aft_step_seed_98,3.760603093086394,3760.603093086394,1000,3,4276.411304583531,946.2495914146515,0.3215424271046835,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_98/lambda_3.760603093086394/result.json,1892.499182829303,1.0,1000,20
extended_aft_step_seed_129,3.760603093086394,3760.603093086394,1000,3,4284.730058139266,982.058708409135,0.30686762713754273,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_129/lambda_3.760603093086394/result.json,1964.11741681827,1.0,1000,20
extended_aft_step_seed_85,3.760603093086394,3760.603093086394,1000,3,4285.114698669518,1006.9187925175712,0.27471397805197056,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_85/lambda_3.760603093086394/result.json,2013.8375850351424,1.0,1000,20
extended_aft_step_seed_88,3.760603093086394,3760.603093086394,1000,3,4301.245741713213,1039.631475797942,0.33012784460036415,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_88/lambda_3.760603093086394/result.json,2079.262951595884,1.0,1000,20
extended_aft_step_seed_42,3.760603093086394,3760.603093086394,1000,3,4330.70081946187,1026.3452214296894,0.29436672787111173,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_42/lambda_3.760603093086394/result.json,2052.690442859379,1.0,1000,20
extended_aft_step_seed_81,3.760603093086394,3760.603093086394,1000,3,4334.516915840691,984.2181640234655,0.29108032759568,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_81/lambda_3.760603093086394/result.json,1968.436328046931,1.0,1000,20
extended_aft_step_seed_45,3.760603093086394,3760.603093086394,1000,3,4338.669781595304,1044.4029227481294,0.31435248460401916,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_45/lambda_3.760603093086394/result.json,2088.805845496259,1.0,1000,20
extended_aft_step_seed_58,3.760603093086394,3760.603093086394,1000,3,4344.680841545034,1095.5670977067407,0.3072901899810075,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_58/lambda_3.760603093086394/result.json,2191.1341954134814,1.0,1000,20
extended_aft_step_seed_62,3.760603093086394,3760.603093086394,1000,3,4358.5796545925605,1053.6790482288511,0.26799066474611716,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_62/lambda_3.760603093086394/result.json,2107.3580964577022,1.0,1000,20
extended_aft_step_seed_90,3.760603093086394,3760.603093086394,1000,3,4390.497284681108,1077.0777628658318,0.3079093312763638,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_90/lambda_3.760603093086394/result.json,2154.1555257316636,1.0,1000,20
extended_aft_step_seed_131,1.9392274474868578,1939.2274474868577,1000,3,4416.657149694955,1142.1307598397661,0.6497235300858378,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_131/lambda_1.9392274474868578/result.json,2284.2615196795323,1.0,1000,20
extended_aft_step_seed_54,3.760603093086394,3760.603093086394,1000,3,4431.3816002570975,1040.7000262268546,0.2883585961150058,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_54/lambda_3.760603093086394/result.json,2081.400052453709,1.0,1000,20
extended_aft_step_seed_59,3.760603093086394,3760.603093086394,1000,3,4452.805340811503,1091.9748623537885,0.27919663239727777,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_59/lambda_3.760603093086394/result.json,2183.949724707577,1.0,1000,20
extended_aft_step_seed_91,1.9392274474868578,1939.2274474868577,1000,3,4495.6099197845615,1359.913399539124,0.5393246917894872,0.0,0.5,0,outputs/lambda_experiments/extended_aft_step_seed_91/lambda_1.9392274474868578/result.json,2719.826799078248,1.0,1000,20
