data_name,lambda_fuse,lambda_fuse_effective,n_samples,n_eval_samples,n_features,objective_last,neg_loglik_last,primal_residual_last,dual_residual_last,c_td,c_td_train,c_td_test,n_change_points,n_params,result_path,bic,rho,max_admm_iter,clip_eta
fine_grid_seed_55,0.0,0.0,1000,1000,3,1465.6843604625171,1465.6843604625171,0.0,0.0,0.7045319337935081,0.7135193769891218,0.7045319337935081,33,44,outputs/pilot/fine_grid_seed_55/lambda_0.0/result.json,3235.3099532002484,1.0,1000,20
fine_grid_seed_42,0.0,0.0,1000,1000,3,1466.0585026027084,1466.0585026027084,0.0,0.00046816802904578166,0.6965595439965677,0.7222507480291417,0.6965595439965677,33,44,outputs/pilot/fine_grid_seed_42/lambda_0.0/result.json,3236.058237480631,1.0,1000,20
fine_grid_seed_51,0.0,0.0,1000,1000,3,1470.8160875875215,1470.8160875875215,0.0,0.00042856479441432315,0.6944781448230442,0.7143840429040538,0.6944781448230442,33,44,outputs/pilot/fine_grid_seed_51/lambda_0.0/result.json,3245.573407450257,1.0,1000,20
fine_grid_seed_56,0.0,0.0,1000,1000,3,1473.5110144118448,1473.5110144118448,0.0,0.0,0.694145224863515,0.7076862879362207,0.694145224863515,33,44,outputs/pilot/fine_grid_seed_56/lambda_0.0/result.json,3250.963261098904,1.0,1000,20
fine_grid_seed_54,0.0,0.0,1000,1000,3,1479.4053003966378,1479.4053003966378,0.0,0.0,0.6995437510184129,0.7210820627821075,0.6995437510184129,33,44,outputs/pilot/fine_grid_seed_54/lambda_0.0/result.json,3262.7518330684898,1.0,1000,20
oracle_seed_56,0.0,0.0,1000,1000,3,1482.8424458759641,1482.8424458759641,0.0,0.0002996914762471982,0.6940289372536539,0.7087541675837389,0.6940289372536539,15,26,outputs/pilot/oracle_seed_56/lambda_0.0/result.json,3145.2865290054638,1.0,1000,20
oracle_seed_51,0.0,0.0,1000,1000,3,1483.2900444961795,1483.2900444961795,0.0,0.0,0.6949246889993128,0.7151337986188926,0.6949246889993128,15,26,outputs/pilot/oracle_seed_51/lambda_0.0/result.json,3146.1817262458944,1.0,1000,20
oracle_seed_55,0.0,0.0,1000,1000,3,1487.1047460118612,1487.1047460118612,0.0,0.0,0.7059132730814053,0.7139041537469684,0.7059132730814053,15,26,outputs/pilot/oracle_seed_55/lambda_0.0/result.json,3153.811129277258,1.0,1000,20
oracle_seed_54,0.0,0.0,1000,1000,3,1490.6985297621086,1490.6985297621086,0.0,0.0,0.6984377546032263,0.7205655063278166,0.6984377546032263,15,26,outputs/pilot/oracle_seed_54/lambda_0.0/result.json,3160.9986967777527,1.0,1000,20
fine_grid_seed_43,0.0,0.0,1000,1000,3,1492.3085686125578,1492.3085686125578,0.0,0.0,0.7097774371226236,0.7067237654068388,0.7097774371226236,33,44,outputs/pilot/fine_grid_seed_43/lambda_0.0/result.json,3288.5583695003297,1.0,1000,20
fine_grid_seed_61,0.0,0.0,1000,1000,3,1492.3541179475574,1492.3541179475574,0.0,0.0,0.6961466153865058,0.7257266000302027,0.6961466153865058,33,44,outputs/pilot/fine_grid_seed_61/lambda_0.0/result.json,3288.649468170329,1.0,1000,20
fine_grid_seed_44,0.0,0.0,1000,1000,3,1492.747214376116,1492.747214376116,0.0,0.0,0.6935075557736744,0.6950349977239743,0.6935075557736744,33,44,outputs/pilot/fine_grid_seed_44/lambda_0.0/result.json,3289.4356610274463,1.0,1000,20
oracle_seed_45,0.0,0.0,1000,1000,3,1494.4154040001717,1494.4154040001717,0.0,0.0,0.7048143323273697,0.6914179826302982,0.7048143323273697,15,26,outputs/pilot/oracle_seed_45/lambda_0.0/result.json,3168.432445253879,1.0,1000,20
oracle_seed_61,0.0,0.0,1000,1000,3,1495.0766121619215,1495.0766121619215,0.0,0.00033189897739710234,0.6957636525236638,0.7243021741880977,0.6957636525236638,15,26,outputs/pilot/oracle_seed_61/lambda_0.0/result.json,3169.7548615773785,1.0,1000,20
oracle_seed_53,0.0,0.0,1000,1000,3,1495.5364551167406,1495.5364551167406,0.0,0.00021848957571831622,0.6985350383631713,0.7025384457658397,0.6985350383631713,15,26,outputs/pilot/oracle_seed_53/lambda_0.0/result.json,3170.6745474870168,1.0,1000,20
off_grid_seed_61,0.0,0.0,1000,1000,3,1496.2614418175046,1496.2614418175046,0.0,0.0,0.6878727959414446,0.7191645630533454,0.6878727959414446,33,44,outputs/pilot/off_grid_seed_61/lambda_0.0/result.json,3296.4641159102234,1.0,1000,20
fine_grid_seed_57,0.0,0.0,1000,1000,3,1498.0482175417437,1498.0482175417437,0.0,0.0005137143195476805,0.7089811706049821,0.7015070580244874,0.7089811706049821,33,44,outputs/pilot/fine_grid_seed_57/lambda_0.0/result.json,3300.0376673587016,1.0,1000,20
oracle_seed_42,0.0,0.0,1000,1000,3,1501.8510153725683,1501.8510153725683,0.0,0.00015535176017676206,0.696024271150428,0.7210299809667567,0.696024271150428,15,26,outputs/pilot/oracle_seed_42/lambda_0.0/result.json,3183.303667998672,1.0,1000,20
off_grid_seed_56,0.0,0.0,1000,1000,3,1507.158537342133,1507.158537342133,0.0,0.0,0.6840521053682713,0.6996300109060146,0.6840521053682713,33,44,outputs/pilot/off_grid_seed_56/lambda_0.0/result.json,3318.2583069594803,1.0,1000,20
off_grid_seed_60,0.0,0.0,1000,1000,3,1511.3227934363128,1511.3227934363128,0.0,0.0,0.7038202228887572,0.6885832052479014,0.7038202228887572,33,44,outputs/pilot/off_grid_seed_60/lambda_0.0/result.json,3326.58681914784,1.0,1000,20
fine_grid_seed_60,0.0,0.0,1000,1000,3,1512.183609347822,1512.183609347822,0.0,0.0,0.7055893690197172,0.6938043961693672,0.7055893690197172,33,44,outputs/pilot/fine_grid_seed_60/lambda_0.0/result.json,3328.3084509708583,1.0,1000,20
oracle_seed_58,0.0,0.0,1000,1000,3,1513.8991705446751,1513.8991705446751,0.0,0.0002714581026306016,0.7073066235785196,0.6919159900603594,0.7073066235785196,15,26,outputs/pilot/oracle_seed_58/lambda_0.0/result.json,3207.399978342886,1.0,1000,20
off_grid_seed_42,0.0,0.0,1000,1000,3,1515.8547120030291,1515.8547120030291,0.0,0.0,0.6911673696142809,0.717232497037762,0.6911673696142809,33,44,outputs/pilot/off_grid_seed_42/lambda_0.0/result.json,3335.6506562812724,1.0,1000,20
off_grid_seed_54,0.0,0.0,1000,1000,3,1516.6884252261743,1516.6884252261743,0.0,0.0,0.6950934722024451,0.7150348040188869,0.6950934722024451,33,44,outputs/pilot/off_grid_seed_54/lambda_0.0/result.json,3337.318082727563,1.0,1000,20
off_grid_seed_43,0.0,0.0,1000,1000,3,1519.869633354217,1519.869633354217,0.0,0.0,0.7007103998956014,0.6980775401014876,0.7007103998956014,33,44,outputs/pilot/off_grid_seed_43/lambda_0.0/result.json,3343.6804989836482,1.0,1000,20
off_grid_seed_46,0.0,0.0,1000,1000,3,1524.0919578952703,1524.0919578952703,0.0,0.0002798398492667596,0.6866271287616866,0.7071831533996565,0.6866271287616866,33,44,outputs/pilot/off_grid_seed_46/lambda_0.0/result.json,3352.1251480657547,1.0,1000,20
fine_grid_seed_46,0.0,0.0,1000,1000,3,1524.2927251137176,1524.2927251137176,0.0,0.0,0.6925840588870991,0.7143480842087224,0.6925840588870991,33,44,outputs/pilot/fine_grid_seed_46/lambda_0.0/result.json,3352.5266825026492,1.0,1000,20
oracle_seed_57,0.0,0.0,1000,1000,3,1524.8679111136798,1524.8679111136798,0.0,0.0003465357030637581,0.71149875561722,0.7015906814904557,0.71149875561722,15,26,outputs/pilot/oracle_seed_57/lambda_0.0/result.json,3229.337459480895,1.0,1000,20
off_grid_seed_55,0.0,0.0,1000,1000,3,1525.7049563924013,1525.7049563924013,0.0,0.0004024562980447031,0.6967568700976949,0.7071141674532253,0.6967568700976949,33,44,outputs/pilot/off_grid_seed_55/lambda_0.0/result.json,3355.3511450600167,1.0,1000,20
fine_grid_seed_53,0.0,0.0,1000,1000,3,1526.2529563875607,1526.2529563875607,0.0,0.0,0.6981810741687979,0.7033319663727702,0.6981810741687979,33,44,outputs/pilot/fine_grid_seed_53/lambda_0.0/result.json,3356.4471450503356,1.0,1000,20
fine_grid_seed_47,0.0,0.0,1000,1000,3,1526.6570386280098,1526.6570386280098,0.0,0.0,0.6871015791537881,0.7015456284699135,0.6871015791537881,33,44,outputs/pilot/fine_grid_seed_47/lambda_0.0/result.json,3357.2553095312337,1.0,1000,20
off_grid_seed_44,0.0,0.0,1000,1000,3,1529.0021554000552,1529.0021554000552,0.0,0.0,0.6861692029762086,0.6858026869428122,0.6861692029762086,33,44,outputs/pilot/off_grid_seed_44/lambda_0.0/result.json,3361.9455430753246,1.0,1000,20
oracle_seed_48,0.0,0.0,1000,1000,3,1530.2267634787047,1530.2267634787047,0.0,0.00011505581568889585,0.7088301630379167,0.7089463317860278,0.7088301630379167,15,26,outputs/pilot/oracle_seed_48/lambda_0.0/result.json,3240.055164210945,1.0,1000,20
fine_grid_seed_45,0.0,0.0,1000,1000,3,1530.727517314678,1530.727517314678,0.0,0.0,0.7037484736986112,0.6920614557561319,0.7037484736986112,33,44,outputs/pilot/fine_grid_seed_45/lambda_0.0/result.json,3365.39626690457,1.0,1000,20
oracle_seed_47,0.0,0.0,1000,1000,3,1531.1202346545704,1531.1202346545704,0.0,0.0,0.6877559190325524,0.7019005233679934,0.6877559190325524,15,26,outputs/pilot/oracle_seed_47/lambda_0.0/result.json,3241.8421065626762,1.0,1000,20
off_grid_seed_58,0.0,0.0,1000,1000,3,1533.064483489656,1533.064483489656,0.0,0.0001560652631834303,0.6980993228175032,0.6854275919351162,0.6980993228175032,33,44,outputs/pilot/off_grid_seed_58/lambda_0.0/result.json,3370.070199254526,1.0,1000,20
fine_grid_seed_49,0.0,0.0,1000,1000,3,1535.4962625690687,1535.4962625690687,0.0,0.0,0.6892287653529525,0.7098222214056941,0.6892287653529525,33,44,outputs/pilot/fine_grid_seed_49/lambda_0.0/result.json,3374.9337574133515,1.0,1000,20
fine_grid_seed_58,0.0,0.0,1000,1000,3,1535.5193645593267,1535.5193645593267,0.0,0.0,0.7069291942598102,0.6918426046913636,0.7069291942598102,33,44,outputs/pilot/fine_grid_seed_58/lambda_0.0/result.json,3374.9799613938676,1.0,1000,20
off_grid_seed_51,0.0,0.0,1000,1000,3,1535.6316313394457,1535.6316313394457,0.0,0.0,0.6882880863851678,0.7082445856223593,0.6882880863851678,33,44,outputs/pilot/off_grid_seed_51/lambda_0.0/result.json,3375.2044949541055,1.0,1000,20
oracle_seed_52,0.0,0.0,1000,1000,3,1537.7250177871422,1537.7250177871422,0.0,0.0,0.7039647846421911,0.7128343460846536,0.7039647846421911,15,26,outputs/pilot/oracle_seed_52/lambda_0.0/result.json,3255.05167282782,1.0,1000,20
oracle_seed_49,0.0,0.0,1000,1000,3,1542.3711936308728,1542.3711936308728,0.0,0.00012094333862757005,0.6892369061065828,0.7089607841936478,0.6892369061065828,15,26,outputs/pilot/oracle_seed_49/lambda_0.0/result.json,3264.344024515281,1.0,1000,20
off_grid_seed_45,0.0,0.0,1000,1000,3,1542.6655640063052,1542.6655640063052,0.0,0.0,0.6981172120207829,0.6868195916836832,0.6981172120207829,33,44,outputs/pilot/off_grid_seed_45/lambda_0.0/result.json,3389.2723602878245,1.0,1000,20
fine_grid_seed_59,0.0,0.0,1000,1000,3,1543.2476921665495,1543.2476921665495,0.0,0.0,0.7013162460195415,0.7039357616474845,0.7013162460195415,33,44,outputs/pilot/fine_grid_seed_59/lambda_0.0/result.json,3390.436616608313,1.0,1000,20
fine_grid_seed_50,0.0,0.0,1000,1000,3,1545.4787503070465,1545.4787503070465,0.0,0.0,0.7047825785365416,0.7110739057641713,0.7047825785365416,33,44,outputs/pilot/fine_grid_seed_50/lambda_0.0/result.json,3394.898732889307,1.0,1000,20
oracle_seed_60,0.0,0.0,1000,1000,3,1547.3628299510744,1547.3628299510744,0.0,0.0,0.7036223281537306,0.6913317039134639,0.7036223281537306,15,26,outputs/pilot/oracle_seed_60/lambda_0.0/result.json,3274.3272971556844,1.0,1000,20
oracle_seed_46,0.0,0.0,1000,1000,3,1547.4882551952235,1547.4882551952235,0.0,0.0,0.6912321840017943,0.7141909936082487,0.6912321840017943,15,26,outputs/pilot/oracle_seed_46/lambda_0.0/result.json,3274.5781476439824,1.0,1000,20
oracle_seed_59,0.0,0.0,1000,1000,3,1551.3504222326899,1551.3504222326899,0.0,0.00027337431898170233,0.7021723910673481,0.7049310726719817,0.7021723910673481,15,26,outputs/pilot/oracle_seed_59/lambda_0.0/result.json,3282.3024817189153,1.0,1000,20
fine_grid_seed_48,0.0,0.0,1000,1000,3,1553.1495709473302,1553.1495709473302,0.0,0.0,0.7049353456215539,0.7056018706170144,0.7049353456215539,33,44,outputs/pilot/fine_grid_seed_48/lambda_0.0/result.json,3410.2403741698745,1.0,1000,20
oracle_seed_50,0.0,0.0,1000,1000,3,1553.3353045366414,1553.3353045366414,0.0,0.0,0.7032891703423821,0.7100865330953826,0.7032891703423821,15,26,outputs/pilot/oracle_seed_50/lambda_0.0/result.json,3286.2722463268183,1.0,1000,20
small_seed_54,0.0,0.0,1000,1000,3,1556.2233979840173,1556.2233979840173,0.0,0.0,0.6848015288546979,0.7030223256193625,0.6848015288546979,33,44,outputs/pilot/small_seed_54/lambda_0.0/result.json,3416.3880282432488,1.0,1000,20
fine_grid_seed_52,0.0,0.0,1000,1000,3,1557.3742954171748,1557.3742954171748,0.0,0.0,0.70647347130091,0.7195084762066545,0.70647347130091,33,44,outputs/pilot/fine_grid_seed_52/lambda_0.0/result.json,3418.689823109564,1.0,1000,20
oracle_seed_43,0.0,0.0,1000,1000,3,1563.6168837734226,1563.6168837734226,0.0,0.00040359342844726345,0.7103074458066121,0.7049211857332264,0.7103074458066121,15,26,outputs/pilot/oracle_seed_43/lambda_0.0/result.json,3306.8354048003807,1.0,1000,20
off_grid_seed_57,0.0,0.0,1000,1000,3,1564.1959253088266,1564.1959253088266,0.0,0.0,0.7070983641629912,0.6965423853061556,0.7070983641629912,33,44,outputs/pilot/off_grid_seed_57/lambda_0.0/result.json,3432.3330828928674,1.0,1000,20
off_grid_seed_48,0.0,0.0,1000,1000,3,1565.0410128848382,1565.0410128848382,0.0,0.0,0.7031858892491076,0.7021734658337526,0.7031858892491076,33,44,outputs/pilot/off_grid_seed_48/lambda_0.0/result.json,3434.0232580448906,1.0,1000,20
off_grid_seed_52,0.0,0.0,1000,1000,3,1565.803833110324,1565.803833110324,0.0,0.0,0.6960443627436012,0.7082226759912101,0.6960443627436012,33,44,outputs/pilot/off_grid_seed_52/lambda_0.0/result.json,3435.548898495862,1.0,1000,20
off_grid_seed_50,0.0,0.0,1000,1000,3,1571.6061788735074,1571.6061788735074,0.0,0.0,0.6964673437048081,0.7027189777296944,0.6964673437048081,33,44,outputs/pilot/off_grid_seed_50/lambda_0.0/result.json,3447.153590022229,1.0,1000,20
off_grid_seed_59,0.0,0.0,1000,1000,3,1576.4511247588707,1576.4511247588707,0.0,0.0,0.696486442138081,0.6974855523732839,0.696486442138081,33,44,outputs/pilot/off_grid_seed_59/lambda_0.0/result.json,3456.8434817929556,1.0,1000,20
small_seed_61,0.0,0.0,1000,1000,3,1582.9970990733918,1582.9970990733918,0.0,0.0,0.6816238097953133,0.711115995652758,0.6816238097953133,33,44,outputs/pilot/small_seed_61/lambda_0.0/result.json,3469.935430421998,1.0,1000,20
off_grid_seed_49,0.0,0.0,1000,1000,3,1586.6152022899396,1586.6152022899396,0.0,0.0005244480080673551,0.6826341822709913,0.7026292078945544,0.6826341822709913,33,44,outputs/pilot/off_grid_seed_49/lambda_0.0/result.json,3477.1716368550933,1.0,1000,20
small_seed_51,0.0,0.0,1000,1000,3,1591.8198723519406,1591.8198723519406,0.0,0.0,0.6766523134419303,0.6958277940444829,0.6766523134419303,33,44,outputs/pilot/small_seed_51/lambda_0.0/result.json,3487.5809769790953,1.0,1000,20
small_seed_42,0.0,0.0,1000,1000,3,1593.499104405192,1593.499104405192,0.0,0.0,0.6819093502532076,0.7056761648631641,0.6819093502532076,33,44,outputs/pilot/small_seed_42/lambda_0.0/result.json,3490.939441085598,1.0,1000,20
small_seed_55,0.0,0.0,1000,1000,3,1597.1643536902577,1597.1643536902577,0.0,0.0,0.684375355188595,0.6966467483095202,0.684375355188595,33,44,outputs/pilot/small_seed_55/lambda_0.0/result.json,3498.2699396557296,1.0,1000,20
oracle_seed_44,0.0,0.0,1000,1000,3,1597.4367959420308,1597.4367959420308,0.0,0.0,0.6974009774451465,0.6941164222915803,0.6974009774451465,15,26,outputs/pilot/oracle_seed_44/lambda_0.0/result.json,3374.475229137597,1.0,1000,20
small_seed_58,0.0,0.0,1000,1000,3,1600.7272055152487,1600.7272055152487,0.0,0.00022714703800881937,0.687960842590788,0.6745671544847464,0.687960842590788,33,44,outputs/pilot/small_seed_58/lambda_0.0/result.json,3505.3956433057115,1.0,1000,20
small_seed_60,0.0,0.0,1000,1000,3,1602.261014789126,1602.261014789126,0.0,0.00011742680308230709,0.691105813239165,0.6771156948488753,0.691105813239165,33,44,outputs/pilot/small_seed_60/lambda_0.0/result.json,3508.463261853466,1.0,1000,20
no_change_seed_61,0.0,0.0,1000,1000,3,1602.8122372540838,1602.8122372540838,0.0,0.0,0.6675435411803123,0.7000707006679994,0.6675435411803123,33,44,outputs/pilot/no_change_seed_61/lambda_0.0/result.json,3509.5657067833818,1.0,1000,20
small_seed_57,0.0,0.0,1000,1000,3,1603.3991124032812,1603.3991124032812,0.0,0.0,0.6902742764226311,0.6842152369677404,0.6902742764226311,33,44,outputs/pilot/small_seed_57/lambda_0.0/result.json,3510.7394570817764,1.0,1000,20
small_seed_43,0.0,0.0,1000,1000,3,1603.523673175054,1603.523673175054,0.0,0.0,0.6932970797450336,0.6901819440626368,0.6932970797450336,33,44,outputs/pilot/small_seed_43/lambda_0.0/result.json,3510.988578625322,1.0,1000,20
small_seed_44,0.0,0.0,1000,1000,3,1604.9741733339388,1604.9741733339388,0.0,0.0,0.6760921789470901,0.6716220008704035,0.6760921789470901,33,44,outputs/pilot/small_seed_44/lambda_0.0/result.json,3513.8895789430917,1.0,1000,20
small_seed_52,0.0,0.0,1000,1000,3,1611.4259882505721,1611.4259882505721,0.0,0.0,0.6864903137064756,0.6978146393910639,0.6864903137064756,33,44,outputs/pilot/small_seed_52/lambda_0.0/result.json,3526.7932087763584,1.0,1000,20
no_change_seed_54,0.0,0.0,1000,1000,3,1625.0999687146111,1625.0999687146111,0.0,0.0,0.6688532683692754,0.6839908891238916,0.6688532683692754,33,44,outputs/pilot/no_change_seed_54/lambda_0.0/result.json,3554.1411697044364,1.0,1000,20
small_seed_46,0.0,0.0,1000,1000,3,1626.3822230578048,1626.3822230578048,0.0,0.000530188406172024,0.6723267823987176,0.689570024794176,0.6723267823987176,33,44,outputs/pilot/small_seed_46/lambda_0.0/result.json,3556.705678390824,1.0,1000,20
small_seed_47,0.0,0.0,1000,1000,3,1628.7796482850067,1628.7796482850067,0.0,0.0,0.6708535674262234,0.6800691795106567,0.6708535674262234,33,44,outputs/pilot/small_seed_47/lambda_0.0/result.json,3561.5005288452276,1.0,1000,20
small_seed_49,0.0,0.0,1000,1000,3,1629.106976881791,1629.106976881791,0.0,0.0005461407160884553,0.6708460255110231,0.6917623660090578,0.6708460255110231,33,44,outputs/pilot/small_seed_49/lambda_0.0/result.json,3562.1551860387963,1.0,1000,20
small_seed_45,0.0,0.0,1000,1000,3,1634.0281562794696,1634.0281562794696,0.0,9.228543105876644e-05,0.6839598609316601,0.6745241266180507,0.6839598609316601,33,44,outputs/pilot/small_seed_45/lambda_0.0/result.json,3571.9975448341534,1.0,1000,20
no_change_seed_52,0.0,0.0,1000,1000,3,1635.8697374941435,1635.8697374941435,0.0,0.0,0.6701779802999522,0.6838000773575316,0.6701779802999522,33,44,outputs/pilot/no_change_seed_52/lambda_0.0/result.json,3575.680707263501,1.0,1000,20
small_seed_56,0.0,0.0,1000,1000,3,1640.4226905666048,1640.4226905666048,0.0,0.0004523759903799962,0.6720170085692028,0.6886078881125701,0.6720170085692028,33,44,outputs/pilot/small_seed_56/lambda_0.0/result.json,3584.786613408424,1.0,1000,20
no_change_seed_56,0.0,0.0,1000,1000,3,1646.7609325288604,1646.7609325288604,0.0,0.0,0.6568069515043832,0.6720189107673485,0.6568069515043832,33,44,outputs/pilot/no_change_seed_56/lambda_0.0/result.json,3597.463097332935,1.0,1000,20
small_seed_48,0.0,0.0,1000,1000,3,1648.9475170111039,1648.9475170111039,0.0,0.0,0.6907650650644532,0.6889087180195983,0.6907650650644532,33,44,outputs/pilot/small_seed_48/lambda_0.0/result.json,3601.836266297422,1.0,1000,20
no_change_seed_60,0.0,0.0,1000,1000,3,1649.538154174172,1649.538154174172,0.0,0.0,0.6762673677067821,0.6580706568515274,0.6762673677067821,33,44,outputs/pilot/no_change_seed_60/lambda_0.0/result.json,3603.017540623558,1.0,1000,20
no_change_seed_43,0.0,0.0,1000,1000,3,1650.0947157585158,1650.0947157585158,0.0,0.0,0.6799609970039711,0.6746615181284983,0.6799609970039711,33,44,outputs/pilot/no_change_seed_43/lambda_0.0/result.json,3604.1306637922457,1.0,1000,20
no_change_seed_42,0.0,0.0,1000,1000,3,1650.5859374346387,1650.5859374346387,0.0,0.0,0.665100207325501,0.6884326639410547,0.665100207325501,33,44,outputs/pilot/no_change_seed_42/lambda_0.0/result.json,3605.1131071444916,1.0,1000,20
off_grid_seed_47,0.0,0.0,1000,1000,3,1650.9761903074314,1650.9761903074314,0.0,0.0,0.6783118896263655,0.6872369094285545,0.6783118896263655,33,44,outputs/pilot/off_grid_seed_47/lambda_0.0/result.json,3605.893612890077,1.0,1000,20
oracle_seed_61,0.25,250.0,1000,1000,3,1652.284620201004,1494.1725998506136,0.22386207619618703,0.0,0.7016350671106578,0.7233205856063605,0.7016350671106578,0,11,outputs/pilot/oracle_seed_61/lambda_0.25/result.json,3064.3305077700306,1.0,1000,20
no_change_seed_59,0.0,0.0,1000,1000,3,1656.0176583059142,1656.0176583059142,0.0,0.0,0.6727730373176861,0.6716459612238618,0.6727730373176861,33,44,outputs/pilot/no_change_seed_59/lambda_0.0/result.json,3615.9765488870426,1.0,1000,20
oracle_seed_56,0.25,250.0,1000,1000,3,1660.7412783580976,1540.630370411976,0.15560781671613275,0.0,0.6988008095249754,0.7027809705477163,0.6988008095249754,0,11,outputs/pilot/oracle_seed_56/lambda_0.25/result.json,3157.2460488927554,1.0,1000,20
small_seed_59,0.0,0.0,1000,1000,3,1661.0963390293305,1661.0963390293305,0.0,0.0,0.6853868486731524,0.6858455475761923,0.6853868486731524,33,44,outputs/pilot/small_seed_59/lambda_0.0/result.json,3626.133910333875,1.0,1000,20
no_change_seed_55,0.0,0.0,1000,1000,3,1662.9512379086036,1662.9512379086036,0.0,0.0004239397646623793,0.6680240406767604,0.6834929730761499,0.6680240406767604,33,44,outputs/pilot/no_change_seed_55/lambda_0.0/result.json,3629.8437080924214,1.0,1000,20
no_change_seed_46,0.0,0.0,1000,1000,3,1665.5453803745024,1665.5453803745024,0.0,0.00031581020907612433,0.6539200233390196,0.6706422464049747,0.6539200233390196,33,44,outputs/pilot/no_change_seed_46/lambda_0.0/result.json,3635.031993024219,1.0,1000,20
oracle_seed_58,0.25,250.0,1000,1000,3,1668.1679841790256,1557.5660225584954,0.13143742927685276,0.0,0.7026244598680426,0.6909660572283569,0.7026244598680426,0,11,outputs/pilot/oracle_seed_58/lambda_0.25/result.json,3191.1173531857944,1.0,1000,20
no_change_seed_51,0.0,0.0,1000,1000,3,1669.3536417265395,1669.3536417265395,0.0,0.0,0.6590526262575198,0.678212669775232,0.6590526262575198,33,44,outputs/pilot/no_change_seed_51/lambda_0.0/result.json,3642.648515728293,1.0,1000,20
no_change_seed_45,0.0,0.0,1000,1000,3,1677.6467623697856,1677.6467623697856,0.0,0.00013950878899747615,0.6683407488673534,0.6580182426429368,0.6683407488673534,33,44,outputs/pilot/no_change_seed_45/lambda_0.0/result.json,3659.2347570147854,1.0,1000,20
no_change_seed_49,0.0,0.0,1000,1000,3,1678.1402743061587,1678.1402743061587,0.0,0.0,0.6536703949611208,0.6734563016172561,0.6536703949611208,33,44,outputs/pilot/no_change_seed_49/lambda_0.0/result.json,3660.2217808875316,1.0,1000,20
small_seed_50,0.0,0.0,1000,1000,3,1679.8619119819557,1679.8619119819557,0.0,0.0,0.6823786353524375,0.6866385057763754,0.6823786353524375,33,44,outputs/pilot/small_seed_50/lambda_0.0/result.json,3663.6650562391255,1.0,1000,20
no_change_seed_57,0.0,0.0,1000,1000,3,1681.1572356375361,1681.1572356375361,0.0,0.00020342396619558043,0.6773442668474399,0.6674465511923507,0.6773442668474399,33,44,outputs/pilot/no_change_seed_57/lambda_0.0/result.json,3666.2557035502864,1.0,1000,20
no_change_seed_48,0.0,0.0,1000,1000,3,1685.7301744892995,1685.7301744892995,0.0,0.0,0.6791630747710675,0.673482361925808,0.6791630747710675,33,44,outputs/pilot/no_change_seed_48/lambda_0.0/result.json,3675.401581253813,1.0,1000,20
no_change_seed_44,0.0,0.0,1000,1000,3,1686.4360456528761,1686.4360456528761,0.0,0.000562217036582313,0.6609455702840437,0.6531004692098732,0.6609455702840437,33,44,outputs/pilot/no_change_seed_44/lambda_0.0/result.json,3676.8133235809664,1.0,1000,20
oracle_seed_42,0.25,250.0,1000,1000,3,1686.4711538565346,1543.7293568512152,0.173598108474056,0.0,0.6973685823441682,0.7218671962156221,0.6973685823441682,0,11,outputs/pilot/oracle_seed_42/lambda_0.25/result.json,3163.444021771234,1.0,1000,20
oracle_seed_48,0.25,250.0,1000,1000,3,1687.6583783227884,1583.2194130307248,0.136391129830233,0.0,0.7097491189075682,0.7070581981053485,0.7097491189075682,0,11,outputs/pilot/oracle_seed_48/lambda_0.25/result.json,3242.424134130253,1.0,1000,20
no_change_seed_50,0.0,0.0,1000,1000,3,1688.1433398558474,1688.1433398558474,0.0,0.0,0.6653047506438394,0.6663697312565441,0.6653047506438394,33,44,outputs/pilot/no_change_seed_50/lambda_0.0/result.json,3680.227911986909,1.0,1000,20
no_change_seed_53,0.0,0.0,1000,1000,3,1691.8010399809032,1691.8010399809032,0.0,0.0,0.6618065433854907,0.6615206836082025,0.6618065433854907,33,44,outputs/pilot/no_change_seed_53/lambda_0.0/result.json,3687.5433122370205,1.0,1000,20
oracle_seed_53,0.25,250.0,1000,1000,3,1694.6269824996446,1541.4003087833373,0.19486786547938487,0.0,0.6956705882352942,0.6999507894197252,0.6956705882352942,0,11,outputs/pilot/oracle_seed_53/lambda_0.25/result.json,3158.785925635478,1.0,1000,20
no_change_seed_58,0.0,0.0,1000,1000,3,1696.0380031483498,1696.0380031483498,0.0,0.0004319382169505237,0.6721983283291406,0.6555709175855208,0.6721983283291406,33,44,outputs/pilot/no_change_seed_58/lambda_0.0/result.json,3696.017238571914,1.0,1000,20
oracle_seed_54,0.25,250.0,1000,1000,3,1696.9560463241148,1533.8687504349152,0.20519550665750488,0.0,0.6952154961707675,0.7185628251538395,0.6952154961707675,0,11,outputs/pilot/oracle_seed_54/lambda_0.25/result.json,3143.722808938634,1.0,1000,20
fine_grid_seed_61,0.25,250.0,1000,1000,3,1701.5767869436158,1505.4183224930982,0.1925380457861726,0.0,0.7016985529328402,0.7229818253058026,0.7016985529328402,0,11,outputs/pilot/fine_grid_seed_61/lambda_0.25/result.json,3086.821953055,1.0,1000,20
oracle_seed_57,0.25,250.0,1000,1000,3,1703.4269927553942,1588.8684717661056,0.1376475144628003,0.0,0.7098828077557263,0.6976522202030214,0.7098828077557263,0,11,outputs/pilot/oracle_seed_57/lambda_0.25/result.json,3253.7222516010147,1.0,1000,20
